Sent,Received,Returned,Frames,Nodes
1337315460786,1337374830696,1337616536006,10,18
1337320594283,1337333304835,1337621685316,10,18
1337325934355,1337350709113,1337626765224,10,18
1337331023088,1337399073540,1337631836541,10,18
1337336087587,1337495771961,1337636905670,10,18
1337341152760,1337563312544,1337647437267,10,18
1337346216445,1337470665163,1337652543244,10,18
1337351279173,1337497565205,1337657615924,10,18
1337356341845,1337578510657,1337662684765,10,18
1337361402871,1337411954011,1337667753438,10,18
