Sent,Received,Returned,Frames,Nodes
1235559450605,1235572690049,1235688096135,25,5
1235564588821,1235583465825,1235693254857,25,5
1235569854002,1235577732180,1235698448492,25,5
1235574956485,1235587935368,1235703571127,25,5
1235580080125,1235598750486,1235708719238,25,5
1235585209164,1235603817317,1235713903546,25,5
1235590335268,1235613999614,1235719064814,25,5
1235595408775,1235614027745,1235728830003,25,5
1235600511117,1235608374014,1235734069763,25,5
1235605584997,1235618566801,1235739401591,25,5
1235610726076,1235634691909,1235744538023,25,5
1235615790158,1235639782624,1235749667886,25,5
1235620859397,1235644873555,1235754833700,25,5
1235626054355,1235639240124,1235759949123,25,5
1235631271398,1235655187219,1235765081499,25,5
1235636481712,1235649690355,1235770200489,25,5
1235641581077,1235649676472,1235775315937,25,5
1235646724680,1235654834293,1235780411567,25,5
1235651822190,1235660013406,1235785527867,25,5
1235657008653,1235670299315,1235790640143,25,5
1235662229366,1235670288923,1235795731876,25,5
1235667438500,1235675471077,1235800905195,25,5
1235672594561,1235691038512,1235806235163,25,5
1235677777309,1235691004336,1235811330640,25,5
1235682974009,1235706628071,1235816446166,25,5
