Sent,Received,Returned,Frames,Nodes
1252023671962,1252073439892,1252162054297,27,8
1252028798837,1252058208782,1252167258312,27,8
1252033918560,1252068354325,1252172409534,27,8
1252039009137,1252068289916,1252177553770,27,8
1252044103065,1252093803808,1252182641821,27,8
1252049208872,1252088771505,1252187778303,27,8
1252054285897,1252083578116,1252192933418,27,8
1252059358664,1252083532506,1252198101166,27,8
1252064465037,1252088701265,1252203294638,27,8
1252069569662,1252104002215,1252208472194,27,8
1252074671248,1252119351675,1252213702874,27,8
1252079739349,1252109200151,1252218861500,27,8
1252084932939,1252134671563,1252223995685,27,8
1252090046425,1252109171973,1252229159891,27,8
1252095238512,1252129586570,1252234319003,27,8
1252100339429,1252139803811,1252239489192,27,8
1252105534160,1252134725460,1252244651278,27,8
1252110649019,1252155264145,1252249751329,27,8
1252115832962,1252165664492,1252254873617,27,8
1252120956666,1252160485188,1252259988019,27,8
1252126064580,1252170972163,1252265071442,27,8
1252131164651,1252170929728,1252270190557,27,8
1252136360706,1252170837229,1252275303981,27,8
1252141590798,1252160431858,1252280422193,27,8
1252146694761,1252175987712,1252285508460,27,8
1252151795626,1252191507731,1252290591287,27,8
1252156896302,1252201858740,1252295698591,27,8
