Sent,Received,Returned,Frames,Nodes
3086779543006,3086794882796,3086886764311,21,4
3086784616231,3086789748515,3086891846583,21,4
3086789727694,3086799994613,3086896927269,21,4
3086794803761,3086810123853,3086902001120,21,4
3086799908553,3086815268329,3086907075914,21,4
3086805002712,3086815262362,3086912149383,21,4
3086810086292,3086820375660,3086917227469,21,4
3086815241115,3086830588709,3086922302760,21,4
3086820368092,3086830544030,3086927407839,21,4
3086825473695,3086830605529,3086932512741,21,4
3086830595747,3086835683062,3086937614803,21,4
3086835675275,3086840788161,3086942718200,21,4
3086840848757,3086851040621,3086947815189,21,4
3086845932729,3086856207604,3086952918307,21,4
3086851047260,3086866428660,3086958025504,21,4
3086856223060,3086871584877,3086963127519,21,4
3086861312697,3086871597042,3086968236618,21,4
3086866437755,3086881766268,3086973388145,21,4
3086871518393,3086886870829,3086978476729,21,4
3086876604763,3086891973866,3086983584544,21,4
3086881689626,3086897076609,3086988703382,21,4
