Sent,Received,Returned,Frames,Nodes
3204476605810,3204555145862,3204626775182,27,18
3204481681703,3204534558430,3204631839270,27,18
3204486750214,3204529491808,3204636905768,27,18
3204491816692,3204636816162,3204642010601,27,18
3204496885682,3204626788836,3204647273259,27,18
3204501951188,3204621238755,3204652391285,27,18
3204507012285,3204616181089,3204657500525,27,18
3204512076384,3204540249280,3204662796162,27,18
3204517136801,3204631746570,3204667898728,27,18
3204522198627,3204614263056,3204672995390,27,18
3204527264061,3204672753386,3204678098085,27,18
3204532328154,3204642001763,3204683162799,27,18
3204537389763,3204565554375,3204688224483,27,18
3204542455050,3204652388701,3204693285679,27,18
3204547517597,3204621291538,3204698499941,27,18
3204552584623,3204604107235,3204703565723,27,18
3204557650406,3204614281264,3204708693935,27,18
3204562709991,3204703545253,3204713961921,27,18
3204567769629,3204677922948,3204719031168,27,18
3204572832589,3204703663445,3204724164774,27,18
3204577893454,3204718986863,3204729584184,27,18
3204582954106,3204675964301,3204734656487,27,18
3204588076393,3204687984928,3204739741794,27,18
3204593198574,3204693088364,3204744830310,27,18
3204598326277,3204729326988,3204749987223,27,18
3204603396736,3204734588515,3204755067875,27,18
3204608485297,3204719044505,3204760208806,27,18
