Sent,Received,Returned,Frames,Nodes
3142374957190,3142423292789,3142453822697,15,13
3142382745201,3142435909158,3142466524061,15,13
3142387830677,3142425680723,3142471620943,15,13
3142392917224,3142471763044,3142476951862,15,13
3142398003955,3142441012135,3142482334514,15,13
3142403099286,3142451278976,3142487516235,15,13
3142408178922,3142446136713,3142492577040,15,13
3142413326329,3142456365481,3142497639691,15,13
3142418397014,3142456359453,3142502824819,15,13
3142423441446,3142476979569,3142508243785,15,13
3142428507909,3142461366357,3142513330020,15,13
3142433571577,3142477258893,3142518450427,15,13
3142438634022,3142497695399,3142523582181,15,13
3142443702802,3142492629596,3142528721711,15,13
3142448763144,3142497707047,3142533900630,15,13
