Sent,Received,Returned,Frames,Nodes
1725889098924,1725905392375,1726017848094,24,7
1725899455762,1725904640983,1726023973931,24,7
1725904594223,1725914994769,1726029064197,24,7
1725909806477,1725935551333,1726034156665,24,7
1725914977476,1725925226775,1726039358741,24,7
1725920143988,1725930369316,1726044411658,24,7
1725925261673,1725940617880,1726049628081,24,7
1725930325025,1725935476800,1726054718492,24,7
1725935476584,1725956029270,1726059817123,24,7
1725940606373,1725961118661,1726064902251,24,7
1725945728724,1725950851291,1726069986252,24,7
1725950833436,1725976663668,1726075071331,24,7
1725955940292,1725981801214,1726080155831,24,7
1725961158859,1725976607604,1726085242165,24,7
1725966374683,1725992062280,1726090359416,24,7
1725971452156,1725987014503,1726095455939,24,7
1725976683855,1725992146421,1726100580214,24,7
1725981854137,1726012552404,1726105669003,24,7
1725987034895,1726002401040,1726110765780,24,7
1725992126457,1726012700535,1726115886495,24,7
1725997233437,1726017855611,1726120977143,24,7
1726002417346,1726034253704,1726126064380,24,7
1726007668469,1726012739612,1726131173538,24,7
1726012747228,1726028082132,1726136276259,24,7
