Sent,Received,Returned,Frames,Nodes
1768588893174,1768664953954,1768736844893,28,13
1768594048724,1768599299443,1768741961656,28,13
1768599134020,1768604378519,1768747059178,28,13
1768604219519,1768658218318,1768752178102,28,13
1768609316679,1768686734060,1768757316467,28,13
1768614405285,1768681617583,1768762434294,28,13
1768619456819,1768663104760,1768767508424,28,13
1768624541333,1768629750346,1768772663169,28,13
1768629618587,1768651121398,1768777757597,28,13
1768634702566,1768712255314,1768782865710,28,13
1768639784124,1768727539365,1768787964553,28,13
1768649569275,1768712118443,1768793125187,28,13
1768654692525,1768671399617,1768798259508,28,13
1768659833984,1768737714937,1768803464848,28,13
1768664913440,1768732590348,1768808595562,28,13
1768670091454,1768709630207,1768813771456,28,13
1768675141267,1768691705926,1768818895311,28,13
1768680249624,1768750569862,1768823999403,28,13
1768685366768,1768760809247,1768829116164,28,13
1768690577956,1768752790495,1768834285676,28,13
1768695643978,1768735137538,1768839475092,28,13
1768700843044,1768776219978,1768844697666,28,13
1768706044116,1768711261233,1768849839096,28,13
1768711248630,1768781398696,1768854939556,28,13
1768716446870,1768778229277,1768860153755,28,13
1768721513411,1768737540953,1768865312916,28,13
1768726621187,1768796923090,1768870473297,28,13
1768731688646,1768762420664,1768875591684,28,13
