Sent,Received,Returned,Frames,Nodes
1778644802152,1778716179830,1778797429691,30,14
1778649925855,1778668440658,1778802585341,30,14
1778654995632,1778716220068,1778807658866,30,14
1778660063993,1778678564261,1778812812668,30,14
1778665131576,1778705984236,1778817916930,30,14
1778670204245,1778726534359,1778823001524,30,14
1778675267437,1778757372230,1778828123685,30,14
1778680329049,1778752341619,1778833267804,30,14
1778685389672,1778731682032,1778838477750,30,14
1778690453448,1778741930963,1778843602437,30,14
1778695515226,1778702409855,1778848744020,30,14
1778700584187,1778707502589,1778853953445,30,14
1778705678023,1778767698067,1778859196942,30,14
1778710740453,1778777888408,1778864354683,30,14
1778715829501,1778746098699,1778869581119,30,14
1778720891429,1778793410289,1778874744810,30,14
1778725990352,1778793355783,1778879900021,30,14
1778731072729,1778803618788,1778885065728,30,14
1778736136089,1778783084739,1778890274564,30,14
1778741355946,1778765620549,1778895446948,30,14
1778746420375,1778824054845,1778900571292,30,14
1778751484554,1778824059104,1778905694016,30,14
1778756557858,1778818944711,1778910847186,30,14
1778761623833,1778781026919,1778915962088,30,14
1778766727228,1778774429280,1778921079660,30,14
1778771838019,1778813774302,1778926241603,30,14
1778776901054,1778784697717,1778931336174,30,14
1778782105717,1778834214134,1778936493999,30,14
1778787259878,1778829053833,1778941676125,30,14
1778792360317,1778816831262,1778946812998,30,14
