Sent,Received,Returned,Frames,Nodes
1775411434062,1775422317947,1775518875574,21,14
1775416504172,1775473934224,1775523948491,21,14
1775421574905,1775462726040,1775529149846,21,14
1775426644797,1775435597079,1775534218616,21,14
1775431709349,1775489221249,1775539359613,21,14
1775436772547,1775446843592,1775544452341,21,14
1775441836787,1775510304308,1775549624360,21,14
1775446899277,1775530728163,1775554687346,21,14
1775451961252,1775463019824,1775559776839,21,14
1775457025567,1775509512686,1775564891073,21,14
1775463030602,1775498491957,1775569972160,21,14
1775468082398,1775556275536,1775575036178,21,14
1775473146017,1775561436580,1775580147565,21,14
1775478240954,1775561442156,1775585252637,21,14
1775483315641,1775523966086,1775590344222,21,14
1775488448143,1775550994262,1775595413380,21,14
1775493506198,1775523387205,1775600533047,21,14
1775498549979,1775508691273,1775605649740,21,14
1775503627373,1775533583015,1775610722524,21,14
1775508697334,1775571384238,1775615817393,21,14
1775513806087,1775529079503,1775620909898,21,14
