Sent,Received,Returned,Frames,Nodes
1503812637432,1503875656187,1503948335003,24,18
1503817711075,1503907967233,1503953572341,24,18
1503822791064,1503953594920,1503958852920,24,18
1503827856839,1503844619324,1503964075709,24,18
1503832919422,1503890852747,1503969336965,24,18
1503837986789,1503969336807,1503974610922,24,18
1503843051010,1503893410254,1503979670177,24,18
1503848112857,1503964113689,1503985022681,24,18
1503853175479,1503869936019,1503990130433,24,18
1503858238362,1503951192349,1503995408375,24,18
1503863307540,1503932970864,1504000645562,24,18
1503868370493,1503943318318,1504005773006,24,18
1503873436183,1503917715407,1504010903265,24,18
1503878502462,1503948341838,1504016115951,24,18
1503883567607,1504000525112,1504021176119,24,18
1503888637413,1504000690968,1504026485092,24,18
1503893705436,1504016358332,1504031640124,24,18
1503898771147,1503943315874,1504036707011,24,18
1503903836352,1504036718366,1504041789479,24,18
1503908898392,1504041795584,1504046975679,24,18
1503913973631,1504026431382,1504052256319,24,18
1503919042072,1504036645891,1504057395945,24,18
1503924108075,1504047081105,1504062541346,24,18
1503929170324,1504046831634,1504067673621,24,18
