Sent,Received,Returned,Frames,Nodes
1400221229680,1400231535646,1400340582518,23,6
1400226358626,1400241761914,1400345775576,23,6
1400231444420,1400241670862,1400350969998,23,6
1400236519605,1400257278328,1400356127581,23,6
1400241634563,1400262477899,1400361242629,23,6
1400246844299,1400257323036,1400366470575,23,6
1400252111856,1400257267487,1400371696357,23,6
1400257368201,1400272841848,1400376895740,23,6
1400262498485,1400288363867,1400382072704,23,6
1400267702894,1400288287445,1400387279640,23,6
1400272796583,1400293561632,1400392354562,23,6
1400277966451,1400298815189,1400397483370,23,6
1400283119799,1400293479621,1400402577419,23,6
1400288343930,1400303925350,1400407673610,23,6
1400293501951,1400314328154,1400412802394,23,6
1400298729864,1400324754981,1400417933779,23,6
1400303916625,1400314380495,1400423032839,23,6
1400309109675,1400324736276,1400428150200,23,6
1400314291981,1400335184535,1400433246601,23,6
1400319637255,1400330107901,1400438333937,23,6
1400325010302,1400330135151,1400443488276,23,6
1400330069117,1400355956163,1400448664865,23,6
1400335307278,1400355932157,1400453910268,23,6
