Sent,Received,Returned,Frames,Nodes
1520632544010,1520724841747,1520845134352,30,19
1520638825626,1520835088980,1520850324318,30,19
1520643935977,1520764847679,1520855436032,30,19
1520650094260,1520795437126,1520860839379,30,19
1520655173547,1520845139546,1520865966571,30,19
1520661440704,1520822708007,1520871215064,30,19
1520666538333,1520737151291,1520876604359,30,19
1520671630282,1520721998231,1520881727177,30,19
1520676716053,1520766096758,1520886808610,30,19
1520681796249,1520837897662,1520891910698,30,19
1520686882292,1520767865576,1520897156705,30,19
1520691961246,1520876365276,1520902426197,30,19
1520701658733,1520815486767,1520907542706,30,19
1520706795639,1520772587791,1520912794133,30,19
1520711859178,1520863896238,1520917937695,30,19
1520716921073,1520902155353,1520923152470,30,19
1520721989330,1520897026894,1520928282844,30,19
1520727051722,1520922960723,1520933383228,30,19
1520732116016,1520797911371,1520938472929,30,19
1520737183382,1520866851315,1520943589001,30,19
1520742246871,1520943339139,1520948677055,30,19
1520747308907,1520922730826,1520953799359,30,19
1520752380188,1520828796063,1520958968436,30,19
1520757447006,1520932954018,1520964166947,30,19
1520762510407,1520877014782,1520969318194,30,19
1520767572286,1520773514502,1520974433916,30,19
1520772637759,1520887273672,1520979567400,30,19
1520777702597,1520845206235,1520984704438,30,19
1520782765809,1520958805310,1520989796857,30,19
1520787828570,1520931024925,1520994909049,30,19
