Sent,Received,Returned,Frames,Nodes
1531450936685,1531650853400,1531657904462,21,20
1531456018549,1531580791195,1531684531572,21,20
1531461080049,1531474682029,1531715593365,21,20
1531466146064,1531694723598,1531720682509,21,20
1531471209645,1531707435184,1531730835649,21,20
1531476273493,1531509928971,1531737164159,21,20
1531481342546,1531595912104,1531758504308,21,20
1531486409892,1531509528507,1531766644362,21,20
1531491440340,1531556876292,1531771713276,21,20
1531496507645,1531689578655,1531776781642,21,20
1531501572720,1531667982860,1531781847739,21,20
1531506638869,1531673041253,1531786917900,21,20
1531511709493,1531685286122,1531791984203,21,20
1531516777415,1531550437521,1531797060726,21,20
1531521846221,1531566986396,1531802126321,21,20
1531526914385,1531572048683,1531807202251,21,20
1531532118219,1531598594398,1531812272186,21,20
1531537180456,1531740806174,1531817346951,21,20
1531542243991,1531789628535,1531822422153,21,20
1531547305505,1531582213808,1531827490928,21,20
1531552365622,1531799765920,1531832557640,21,20
