Sent,Received,Returned,Frames,Nodes
3244402925842,3244408086560,3244496635524,18,3
3244408067355,3244413297832,3244501809063,18,3
3244413271106,3244418502031,3244506982175,18,3
3244418474984,3244423623957,3244512160047,18,3
3244423602141,3244428817612,3244517330579,18,3
3244428845024,3244439357795,3244522521311,18,3
3244434108914,3244439403464,3244527655007,18,3
3244439347175,3244449894539,3244532828465,18,3
3244444567034,3244455060735,3244537975026,18,3
3244449806101,3244455056890,3244543145047,18,3
3244455147645,3244460332424,3244548457311,18,3
3244460292039,3244470778623,3244553604030,18,3
3244465530332,3244470815864,3244558725346,18,3
3244470737210,3244481143842,3244563883029,18,3
3244475909067,3244481192690,3244568995467,18,3
3244481073230,3244486299137,3244574127158,18,3
3244486251874,3244491455220,3244579250009,18,3
3244491391854,3244496692375,3244584365160,18,3
