Sent,Received,Returned,Frames,Nodes
3361108601249,3361240589255,3361359488023,18,18
3361113701173,3361219476735,3361365765501,18,18
3361118788286,3361286114551,3361370837435,18,18
3361123858452,3361427439902,3361433944805,18,18
3361128926005,3361149521236,3361451620925,18,18
3361133993279,3361341066166,3361456766604,18,18
3361139061608,3361216929928,3361461884743,18,18
3361144131946,3361201725798,3361466955882,18,18
3361149198931,3361301195113,3361472063360,18,18
3361154269347,3361337626098,3361477128685,18,18
3361159338066,3361189792095,3361483464236,18,18
3361164403297,3361185078485,3361488533093,18,18
3361169467974,3361433876767,3361493606595,18,18
3361174534080,3361359440611,3361498692588,18,18
3361179601000,3361414413631,3361511440846,18,18
3361184667909,3361337573167,3361516522891,18,18
3361189783066,3361286821394,3361587449144,18,18
3361194855709,3361498704722,3361619466019,18,18
