Sent,Received,Returned,Frames,Nodes
3275016552953,3275036847220,3275088097750,14,9
3275021622549,3275047012878,3275093252106,14,9
3275026687938,3275062603681,3275098452576,14,9
3275031752048,3275036822290,3275103553407,14,9
3275036819305,3275072782113,3275108739326,14,9
3275041947258,3275062702815,3275113921657,14,9
3275047052230,3275067852427,3275119099380,14,9
3275052159009,3275057403890,3275124193687,14,9
3275057688128,3275083124979,3275129368501,14,9
3275062747969,3275093356371,3275134549162,14,9
3275067784856,3275098475909,3275139637785,14,9
3275072849819,3275113936451,3275144789786,14,9
3275077926714,3275114021032,3275149977589,14,9
3275083003545,3275124217297,3275155141563,14,9
