Sent,Received,Returned,Frames,Nodes
2099644586571,2099688859750,2099767348365,24,14
2099649656469,2099704262655,2099772452896,24,14
2099654722915,2099669926490,2099777660493,24,14
2099659788530,2099693982915,2099782832127,24,14
2099664862425,2099675000546,2099787908621,24,14
2099669980337,2099685187372,2099793038413,24,14
2099675039700,2099734997606,2099798177136,24,14
2099680114162,2099704160702,2099803258010,24,14
2099685180925,2099690245324,2099808345622,24,14
2099690307602,2099760591679,2099813435802,24,14
2099695438705,2099760561193,2099818565919,24,14
2099700576126,2099705738440,2099823660138,24,14
2099705702970,2099770986929,2099828817599,24,14
2099710946600,2099755503097,2099833994120,24,14
2099716168635,2099740159839,2099839155065,24,14
2099721270289,2099786366753,2099844359593,24,14
2099726357956,2099741753208,2099849557497,24,14
2099731431047,2099781248117,2099854691077,24,14
2099736614114,2099776134696,2099859945934,24,14
2099741715497,2099757112505,2099865096143,24,14
2099746781364,2099776050577,2099870251371,24,14
2099751848119,2099762257877,2099875381562,24,14
2099757069133,2099822129855,2099880552881,24,14
2099762280185,2099791393588,2099885716483,24,14
