Sent,Received,Returned,Frames,Nodes
2040129220222,2040155735222,2040234688387,18,6
2040145771891,2040156329651,2040239790933,18,6
2040150991383,2040177053170,2040244926366,18,6
2040156402952,2040161534730,2040250194347,18,6
2040162795075,2040178238024,2040255485889,18,6
2040167968085,2040188463043,2040260761062,18,6
2040173153486,2040198792870,2040265856227,18,6
2040178300374,2040203906868,2040271072654,18,6
2040183432784,2040188513886,2040276261382,18,6
2040188609014,2040214172935,2040281408219,18,6
2040193686928,2040209062171,2040286506315,18,6
2040198804385,2040209063166,2040291613199,18,6
2040203915508,2040224417953,2040296783903,18,6
2040209036259,2040229627741,2040301995130,18,6
2040214181005,2040234711748,2040307226056,18,6
2040219242991,2040239781527,2040312381375,18,6
2040224357773,2040234665266,2040317811441,18,6
2040229533125,2040239735528,2040322953308,18,6
