Sent,Received,Returned,Frames,Nodes
2116126796485,2116292519814,2116335344292,11,16
2116133132760,2116231452101,2116340421184,11,16
2116138200174,2116251468321,2116345492750,11,16
2116143267199,2116279535519,2116350561170,11,16
2116149168695,2116356518214,2116361589808,11,16
2116154237463,2116365571914,2116410816261,11,16
2116159310478,2116365565488,2116451470401,11,16
2116164384232,2116256522661,2116456584860,11,16
2116169458497,2116317569220,2116471683320,11,16
2116174568611,2116241592226,2116476764866,11,16
2116179633088,2116317560673,2116481805786,11,16
