Sent,Received,Returned,Frames,Nodes
2176056242579,2176064560751,2176186592793,25,20
2176061325977,2176186744276,2176191809133,25,20
2176066388784,2176137161136,2176196871201,25,20
2176071434470,2176091366707,2176202013472,25,20
2176076497340,2176149578331,2176207157916,25,20
2176081560296,2176149574937,2176212254628,25,20
2176086622326,2176186680920,2176217379215,25,20
2176091684728,2176152342150,2176222449005,25,20
2176096746006,2176196925453,2176227708316,25,20
2176101808479,2176175084507,2176232925363,25,20
2176106869967,2176185458859,2176237994017,25,20
2176111932682,2176196853164,2176243055806,25,20
2176116995468,2176195655337,2176248097263,25,20
2176122058254,2176207150262,2176253256378,25,20
2176127121722,2176200814728,2176258465103,25,20
2176132192597,2176152128088,2176263550385,25,20
2176137259818,2176263507151,2176268662517,25,20
2176142324763,2176156599419,2176273928744,25,20
2176147387877,2176208272737,2176279128261,25,20
2176152446484,2176232212726,2176284306125,25,20
2176157503785,2176196809535,2176289514955,25,20
2176162562312,2176202043777,2176294692656,25,20
2176167620192,2176196306504,2176299821268,25,20
2176172678024,2176279211832,2176305013016,25,20
2176177736097,2176258004277,2176310112591,25,20
