Sent,Received,Returned,Frames,Nodes
2171373938314,2171393142483,2171656847381,16,20
2171379056141,2171528445637,2171664546513,16,20
2171384146165,2171590182717,2171669609613,16,20
2171389211916,2171656890165,2171675438501,16,20
2171394279618,2171558836645,2171680522592,16,20
2171399350661,2171675429494,2171686278295,16,20
2171404423738,2171544914007,2171691304954,16,20
2171409495107,2171646693342,2171696362535,16,20
2171414566015,2171696367836,2171701432933,16,20
2171419634189,2171667592665,2171712524083,16,20
2171424703809,2171656832313,2171717608171,16,20
2171429769867,2171666974502,2171722685273,16,20
2171434836207,2171589197860,2171731464615,16,20
2171439899898,2171580332008,2171736534449,16,20
2171444960727,2171494463046,2171741607008,16,20
2171450021999,2171687257523,2171746675815,16,20
