Sent,Received,Returned,Frames,Nodes
3890916336679,3890926566432,3890987770414,14,3
3890921439847,3890926575757,3890992862318,14,3
3890926547807,3890936748954,3890997953120,14,3
3890931649226,3890941899904,3891003035006,14,3
3890936758720,3890941938096,3891008114062,14,3
3890941870837,3890952115202,3891013199829,14,3
3890946982763,3890957224264,3891018313606,14,3
3890952110700,3890962837750,3891023398292,14,3
3890957205188,3890962844514,3891028492919,14,3
3890962292207,3890967941859,3891033581050,14,3
3890967386307,3890973049133,3891038698142,14,3
3890972507759,3890978120998,3891043785215,14,3
3890977592824,3890988272100,3891048898040,14,3
3890982684565,3890993342503,3891054009708,14,3
