Sent,Received,Returned,Frames,Nodes
1563981527421,1564002021654,1564084324029,20,7
1563986702269,1564007130962,1564089664015,20,7
1563991821455,1564002035319,1564094779415,20,7
1563996969352,1564007195018,1564100029647,20,7
1564002079245,1564022446514,1564105329949,20,7
1564007185377,1564017391700,1564110591197,20,7
1564012254422,1564037725537,1564115767446,20,7
1564017466921,1564027616806,1564120893701,20,7
1564022529679,1564053373177,1564126179067,20,7
1564027608938,1564058492727,1564131293554,20,7
1564032782421,1564063620080,1564136481273,20,7
1564037880633,1564068791703,1564141584037,20,7
1564043051122,1564048222717,1564146765159,20,7
1564048270097,1564074077712,1564151908981,20,7
1564053412086,1564074065913,1564157116691,20,7
1564058515411,1564084433797,1564162453060,20,7
1564063683979,1564089558369,1564167564226,20,7
1564068915063,1564084348638,1564172680591,20,7
1564074013895,1564094812699,1564177806634,20,7
1564079150399,1564084373472,1564183163343,20,7
