Sent,Received,Returned,Frames,Nodes
1627424820660,1627476070336,1627546832545,24,15
1627429962880,1627512983951,1627552040072,24,15
1627435045803,1627523128078,1627557292037,24,15
1627440122590,1627514686971,1627562441059,24,15
1627445194749,1627509626887,1627567665593,24,15
1627450265946,1627495930359,1627572902264,24,15
1627455335816,1627487646513,1627578073665,24,15
1627460405539,1627492709513,1627583205940,24,15
1627465470936,1627571530509,1627588344235,24,15
1627470537891,1627545359722,1627593422918,24,15
1627475607672,1627545275169,1627598646335,24,15
1627480677242,1627561005134,1627603715979,24,15
1627485748561,1627550505572,1627608925135,24,15
1627490815639,1627576771723,1627614136193,24,15
1627495889227,1627536608974,1627619281797,24,15
1627500958890,1627533358804,1627624393032,24,15
1627506063141,1627511166545,1627629542547,24,15
1627511159116,1627552015434,1627634688151,24,15
1627516276673,1627548603545,1627639802949,24,15
1627521338866,1627553834397,1627644900666,24,15
1627526430558,1627572855486,1627649993917,24,15
1627531497882,1627536625808,1627655105527,24,15
1627536618806,1627623492539,1627660206372,24,15
1627541733171,1627638910778,1627665328753,24,15
