Sent,Received,Returned,Frames,Nodes
1562531062536,1562536349046,1562592908691,11,7
1562541877309,1562553717347,1562598097108,11,7
1562547025712,1562563910658,1562603275307,11,7
1562552116388,1562584378110,1562608380793,11,7
1562557244483,1562584327591,1562613451168,11,7
1562562325221,1562569041994,1562618522320,11,7
1562567456665,1562589486178,1562623595474,11,7
1562572563801,1562579235580,1562628699917,11,7
1562577680162,1562594629552,1562633890497,11,7
1562582762327,1562609971009,1562639076325,11,7
1562587838615,1562594601668,1562644215356,11,7
