Sent,Received,Returned,Frames,Nodes
1581527076362,1581537294513,1581614163808,17,10
1581532170509,1581565213422,1581619256762,17,10
1581537272519,1581565111821,1581624350330,17,10
1581542363722,1581549793789,1581629578564,17,10
1581547457405,1581585788328,1581634646188,17,10
1581552574665,1581580611894,1581639741275,17,10
1581557703478,1581570302152,1581644809665,17,10
1581562817934,1581585720168,1581649995445,17,10
1581567937345,1581585752663,1581655099333,17,10
1581573058423,1581580702294,1581660201460,17,10
1581578167926,1581590870197,1581665414913,17,10
1581583273908,1581606289156,1581670595018,17,10
1581588400774,1581622075349,1581675699439,17,10
1581593508720,1581621962317,1581680849581,17,10
1581598657552,1581621922389,1581686002313,17,10
1581603725272,1581642642850,1581691084331,17,10
1581608944335,1581637508697,1581696190489,17,10
