Sent,Received,Returned,Frames,Nodes
1609529595814,1609612896814,1609677462566,29,13
1609534697553,1609602657791,1609682605721,29,13
1609539770768,1609623258941,1609687703996,29,13
1609544841285,1609602752247,1609692858283,29,13
1609549913535,1609607860076,1609698004226,29,13
1609554981865,1609607916040,1609703161574,29,13
1609560047183,1609613025296,1609708265594,29,13
1609565114805,1609584100958,1609713380028,29,13
1609570182054,1609617455109,1609718502701,29,13
1609575249202,1609638777507,1609723627459,29,13
1609580322490,1609649264272,1609728745003,29,13
1609585394719,1609620002687,1609733848552,29,13
1609590518446,1609625097537,1609738953230,29,13
1609595583577,1609659478870,1609744067530,29,13
1609600714018,1609648228615,1609749222888,29,13
1609605777233,1609664707562,1609754375191,29,13
1609610841762,1609640530023,1609759478171,29,13
1609615932179,1609669687771,1609764645081,29,13
1609620999464,1609700678580,1609769807585,29,13
1609626148112,1609690336303,1609774960023,29,13
1609631374105,1609700579320,1609780124506,29,13
1609636471785,1609690283297,1609785282314,29,13
1609641579694,1609705723614,1609790420954,29,13
1609646674115,1609681704779,1609795524967,29,13
1609651820749,1609699390095,1609800684845,29,13
1609656916733,1609704531022,1609805804306,29,13
1609662054177,1609747098969,1609810972266,29,13
1609667197725,1609752214650,1609816133562,29,13
1609672303087,1609726199202,1609821237696,29,13
