Sent,Received,Returned,Frames,Nodes
1638020673785,1638099482984,1638165395124,23,16
1638027224864,1638165370908,1638170666787,23,16
1638032342134,1638109713347,1638175793204,23,16
1638037426623,1638054836520,1638181205740,23,16
1638042492427,1638170677308,1638186369936,23,16
1638047555658,1638101380656,1638191577397,23,16
1638052633113,1638106461801,1638196974138,23,16
1638057697510,1638165386885,1638202194593,23,16
1638071446720,1638119473341,1638207277257,23,16
1638086129800,1638186431886,1638212379272,23,16
1638091164716,1638119463040,1638217594864,23,16
1638096253375,1638162219617,1638223183470,23,16
1638101320578,1638217573439,1638228280596,23,16
1638111458160,1638197053788,1638233375231,23,16
1638116538095,1638202181602,1638238458507,23,16
1638121601793,1638227789154,1638243550429,23,16
1638126671931,1638222622059,1638248715309,23,16
1638131739286,1638212268762,1638254009350,23,16
1638136826494,1638186331473,1638259105153,23,16
1638141912345,1638165364586,1638264219112,23,16
1638146974812,1638181107909,1638269616227,23,16
1638152035506,1638243576660,1638274715000,23,16
1638157143586,1638165489581,1638279817396,23,16
