Sent,Received,Returned,Frames,Nodes
1674776594620,1674992533220,1675020586464,17,19
1674781656471,1674860678594,1675025653400,17,19
1674786719331,1675004524754,1675030721034,17,19
1674791783062,1674809288597,1675035785749,17,19
1674796846884,1674902985930,1675040848563,17,19
1674801951264,1675026672707,1675045912543,17,19
1674807026084,1674964533229,1675050979514,17,19
1674812088722,1674817158106,1675057426622,17,19
1674817201083,1674867345336,1675062492179,17,19
1674831793539,1674877503246,1675067563021,17,19
1674836860054,1674847054729,1675072630626,17,19
1674841925628,1674947712732,1675077704155,17,19
1674846993194,1674923253698,1675082782277,17,19
1674852056714,1674872585217,1675087847589,17,19
1674857127264,1675035441556,1675092912410,17,19
1674862192504,1674912636378,1675097980135,17,19
1674867260630,1674992563070,1675103054166,17,19
