Sent,Received,Returned,Frames,Nodes
2158414166858,2158556842535,2158577803725,20,19
2158419283626,2158567686185,2158583994110,20,19
2158425363811,2158485991039,2158590247851,20,19
2158430435294,2158491052531,2158595318566,20,19
2158435502000,2158583169522,2158601608069,20,19
2158440567122,2158596507327,2158606683850,20,19
2158445638510,2158536637814,2158611754929,20,19
2158450700705,2158611760362,2158616893049,20,19
2158455762027,2158485011869,2158621959192,20,19
2158460828874,2158526624587,2158627137859,20,19
2158465890189,2158591863718,2158632205584,20,19
2158470950696,2158525146197,2158637249921,20,19
2158476014987,2158561257513,2158642565282,20,19
2158481087317,2158629093980,2158647713261,20,19
2158486150891,2158642246313,2158652783171,20,19
2158491222287,2158628019909,2158657928992,20,19
2158496287393,2158644786837,2158663010642,20,19
2158501353087,2158649848952,2158668338494,20,19
2158506418648,2158622066334,2158673412031,20,19
2158511435401,2158545794796,2158678519645,20,19
