Sent,Received,Returned,Frames,Nodes
2072528642708,2072631465395,2072664979687,19,11
2072533734492,2072622759637,2072670060085,19,11
2072538817677,2072567540364,2072675135519,19,11
2072551485605,2072567517603,2072680220993,19,11
2072556629920,2072634644676,2072685317253,19,11
2072567485415,2072626592155,2072690465015,19,11
2072577256709,2072634667007,2072695553378,19,11
2072582354525,2072654933831,2072700626574,19,11
2072595390952,2072621589818,2072705773116,19,11
2072614044573,2072639609157,2072710844590,19,11
2072619115108,2072644678722,2072715916157,19,11
2072624186391,2072675171739,2072721003279,19,11
2072629463115,2072685396063,2072726081952,19,11
2072634549594,2072697362714,2072731173278,19,11
2072639618709,2072675141392,2072736264651,19,11
2072644687499,2072700628632,2072741364345,19,11
2072649757525,2072685340939,2072746439361,19,11
2072654829985,2072680214885,2072751506678,19,11
2072659903776,2072715968056,2072756574475,19,11
