Sent,Received,Returned,Frames,Nodes
2073631741621,2073691174387,2073748693974,23,11
2073636847523,2073662958731,2073753821561,23,11
2073641944802,2073691166507,2073758933094,23,11
2073647017340,2073708147786,2073764045591,23,11
2073652087577,2073678146233,2073769136125,23,11
2073657164935,2073723434979,2073774229795,23,11
2073662246074,2073682987321,2073779353026,23,11
2073667314116,2073713218627,2073784458344,23,11
2073672380015,2073728548961,2073789534996,23,11
2073677447892,2073743773298,2073794763283,23,11
2073682545392,2073753904806,2073799831294,23,11
2073687635957,2073748944003,2073805121064,23,11
2073692734266,2073718802951,2073810186561,23,11
2073697826802,2073754024771,2073815240937,23,11
2073702940908,2073723603465,2073821187097,23,11
2073708034165,2073734010762,2073826278006,23,11
2073713105544,2073779434938,2073831348081,23,11
2073718215449,2073764083526,2073836396998,23,11
2073723286157,2073758924397,2073841502671,23,11
2073728372241,2073754255478,2073846602093,23,11
2073733445899,2073799936446,2073851703996,23,11
2073738513918,2073764380089,2073856815657,23,11
2073743581626,2073779371481,2073861891779,23,11
