Sent,Received,Returned,Frames,Nodes
917895488619,917915934877,917967209958,14,6
917900640533,917926160643,917972350445,14,6
917905722376,917910882256,917977472758,14,6
917910825060,917926190736,917982584465,14,6
917915942744,917931305403,917987714031,14,6
917921020028,917926168785,917992902530,14,6
917926155940,917941502752,917998008548,14,6
917931296181,917946717366,918003189362,14,6
917936398024,917956964495,918008277425,14,6
917941556801,917962082676,918013359941,14,6
917946694332,917956910363,918018515630,14,6
917951844416,917962091817,918023604766,14,6
917956927666,917962038775,918028768905,14,6
917962052900,917967154558,918033925309,14,6
