Sent,Received,Returned,Frames,Nodes
972527688299,972572529732,972629177715,13,14
972532767795,972608836147,972634259273,13,14
972537831199,972619055457,972639448999,13,14
972542893670,972569803497,972644557268,13,14
972547954280,972614056718,972649646443,13,14
972553016793,972597868389,972654744354,13,14
972558079598,972644628158,972659822456,13,14
972563141737,972590042066,972664958620,13,14
972568202281,972583948269,972670033054,13,14
972573264558,972654803750,972675097892,13,14
972578328057,972639525041,972680180768,13,14
972583389192,972659900095,972685292986,13,14
972588449950,972670048204,972690391908,13,14
