Sent,Received,Returned,Frames,Nodes
3068648636828,3068790890103,3068912610281,20,20
3068653735328,3068704407977,3068924098243,20,20
3068658817097,3068918160237,3068993115314,20,20
3068663880753,3068683526437,3068998203099,20,20
3068668940974,3068985470475,3069003274046,20,20
3068674004047,3068889408716,3069008340091,20,20
3068679073359,3068781595374,3069014439940,20,20
3068684137098,3068908912423,3069022042097,20,20
3068689203324,3068869571493,3069031820698,20,20
3068694269117,3068713976462,3069036897549,20,20
3068699332497,3068838769925,3069041987247,20,20
3068704398531,3068877559347,3069047059452,20,20
3068709461919,3068838766302,3069052127949,20,20
3068714528261,3068999712999,3069057192177,20,20
3068739500750,3068848961491,3069062263446,20,20
3068744569761,3068855572606,3069067337234,20,20
3068749664365,3068776510465,3069076547165,20,20
3068754732676,3068864524765,3069081814489,20,20
3068759804011,3069045633731,3069086892839,20,20
3068764877799,3068989596500,3069094265366,20,20
