Sent,Received,Returned,Frames,Nodes
3020604529832,3020719430819,3020776522943,11,17
3020609635499,3020776512834,3020781588600,11,17
3020614697441,3020693486652,3020786655544,11,17
3020619759484,3020688398218,3020793579286,11,17
3020624821145,3020704506370,3020798849134,11,17
3020629884655,3020698537050,3020804015176,11,17
3020634948615,3020734603972,3020809123501,11,17
3020640013022,3020756488261,3020814963039,11,17
3020645073971,3020734617205,3020820043700,11,17
3020650137094,3020718775188,3020825108946,11,17
3020655199470,3020718766363,3020830182778,11,17
