Sent,Received,Returned,Frames,Nodes
2980956630439,2981006787777,2981052963539,19,13
2980961710315,2981022100608,2981058037404,19,13
2980966782986,2981027144100,2981063105722,19,13
2980971849350,2981013456928,2981068171204,19,13
2980976918265,2981000848575,2981073237934,19,13
2980981986605,2981057759986,2981078308853,19,13
2980987052043,2981018553259,2981083377041,19,13
2980992118474,2980997196046,2981088446132,19,13
2980997186488,2981073062081,2981093511820,19,13
2981002248173,2981067974075,2981098594849,19,13
2981007324032,2981048946916,2981103680925,19,13
2981012401353,2981062510960,2981108755172,19,13
2981017473443,2981059082322,2981113817832,19,13
2981022557930,2981088261526,2981118878085,19,13
2981027624151,2981113688153,2981123941589,19,13
2981032690617,2981087974970,2981129005164,19,13
2981037753788,2981108561860,2981134067910,19,13
2981042824372,2981103284269,2981139134019,19,13
2981047891804,2981089487319,2981144194749,19,13
