Sent,Received,Returned,Frames,Nodes
3013660920096,3013739467978,3013797129856,24,16
3013680560218,3013744548873,3013802279696,24,16
3013685626570,3013759825529,3013807383670,24,16
3013690696165,3013764891961,3013812461634,24,16
3013695758674,3013790240506,3013817568290,24,16
3013700821237,3013800400072,3013822686653,24,16
3013705882266,3013790274497,3013827804236,24,16
3013710942221,3013815628870,3013832908053,24,16
3013716003318,3013765462251,3013837980266,24,16
3013721064830,3013815752932,3013843064614,24,16
3013726125196,3013790139619,3013848174122,24,16
3013731185982,3013831069566,3013853238018,24,16
3013736247229,3013841227469,3013858351375,24,16
3013741310389,3013830931939,3013863444510,24,16
3013746374670,3013795855183,3013868547757,24,16
3013751437358,3013841091569,3013873659525,24,16
3013756498624,3013861570994,3013878737853,24,16
3013761560998,3013825742402,3013883844441,24,16
3013766623572,3013851371509,3013888947360,24,16
3013771685442,3013866721250,3013894028261,24,16
3013776786327,3013790877489,3013899132443,24,16
3013781852144,3013795938719,3013904236637,24,16
3013786935274,3013801030481,3013909315808,24,16
3013792059647,3013806105603,3013914392155,24,16
