Sent,Received,Returned,Frames,Nodes
3425344192744,3425370152826,3425416383083,14,7
3425349367762,3425364984727,3425421587455,14,7
3425354468010,3425359710881,3425426859000,14,7
3425359556424,3425375378555,3425432081645,14,7
3425364720257,3425375494787,3425437340762,14,7
3425369876389,3425380586110,3425442584445,14,7
3425375036065,3425406605061,3425447916892,14,7
3425380176657,3425396105996,3425453284530,14,7
3425385328399,3425390505703,3425458553527,14,7
3425390477143,3425411819062,3425463705931,14,7
3425395598070,3425400804102,3425468915964,14,7
3425400776484,3425427246500,3425474122140,14,7
3425406006909,3425432363940,3425479737946,14,7
3425411203147,3425416403565,3425484901377,14,7
