Sent,Received,Returned,Frames,Nodes
3544544999826,3544603485227,3544698120101,30,19
3544550204410,3544591456683,3544703192703,30,19
3544555441830,3544672760029,3544708256122,30,19
3544560508095,3544677839939,3544713424638,30,19
3544565573097,3544635680884,3544718541736,30,19
3544570863798,3544623673317,3544723647579,30,19
3544575927422,3544698202718,3544728721018,30,19
3544580994547,3544621832115,3544733850121,30,19
3544586061777,3544638855358,3544738923946,30,19
3544591129299,3544703160786,3544744032220,30,19
3544596197601,3544676431716,3544749380270,30,19
3544601262796,3544642069859,3544754445633,30,19
3544606323338,3544681505250,3544759517163,30,19
3544611382585,3544652199188,3544764820911,30,19
3544616442466,3544686666806,3544769994715,30,19
3544621502060,3544713409762,3544775082609,30,19
3544626564817,3544718523071,3544780401291,30,19
3544631625797,3544658579264,3544785476802,30,19
3544636707477,3544707528623,3544790529580,30,19
3544641769612,3544668766936,3544795596164,30,19
3544646830661,3544790538239,3544800721614,30,19
3544651890075,3544770026807,3544805910123,30,19
3544656953531,3544754368387,3544811178584,30,19
3544662015894,3544759590032,3544816372644,30,19
3544667080466,3544749240047,3544821557121,30,19
3544672204925,3544800825648,3544826655483,30,19
3544677302371,3544816285847,3544831742776,30,19
3544682361276,3544826613504,3544836891846,30,19
3544687479645,3544836851057,3544842122007,30,19
3544692701118,3544816318671,3544847348210,30,19
