Sent,Received,Returned,Frames,Nodes
3440190302514,3440233782851,3440323176064,26,9
3440195394063,3440228622359,3440328411723,26,9
3440200477013,3440223507457,3440333635407,26,9
3440205544410,3440249248312,3440338893649,26,9
3440210631853,3440238909083,3440344109710,26,9
3440215697643,3440254447089,3440349298356,26,9
3440220823295,3440249234374,3440354504174,26,9
3440225949208,3440254494191,3440359595171,26,9
3440231051224,3440259559657,3440364747489,26,9
3440236136810,3440280159352,3440369946499,26,9
3440241358489,3440275069946,3440375092770,26,9
3440246424163,3440285364602,3440380205930,26,9
3440251487026,3440259542684,3440385309971,26,9
3440256586938,3440290549382,3440390461303,26,9
3440261713724,3440295610776,3440395544548,26,9
3440266815072,3440310828980,3440400717267,26,9
3440271879930,3440290380004,3440405955040,26,9
3440276944687,3440285202364,3440411194731,26,9
3440282007556,3440326118579,3440416374714,26,9
3440287112372,3440326114659,3440421597570,26,9
3440292200781,3440315847714,3440426820974,26,9
3440297300487,3440336523643,3440432018304,26,9
3440302427981,3440315860434,3440437217459,26,9
3440307487413,3440352030089,3440442340716,26,9
3440312702034,3440320728365,3440447539656,26,9
3440317957124,3440336494400,3440452717974,26,9
