Sent,Received,Returned,Frames,Nodes
1767840618541,1767936011487,1767991785337,26,13
1767846337994,1767906988120,1767996925921,26,13
1767855476954,1767946279892,1768001993871,26,13
1767867455646,1767925716808,1768007445224,26,13
1767874182661,1767889419946,1768012514599,26,13
1767879251830,1767951304811,1768017574872,26,13
1767884325031,1767889396621,1768022644619,26,13
1767889406198,1767961638797,1768027718607,26,13
1767896634413,1767982085260,1768032823613,26,13
1767901724847,1767944897386,1768037892013,26,13
1767907945948,1767949998546,1768042995514,26,13
1767915474239,1767997309017,1768048067572,26,13
1767920535614,1767992279776,1768053140405,26,13
1767925600792,1767987196841,1768058246167,26,13
1767930671622,1768008262412,1768063349555,26,13
1767935742575,1767997358153,1768068422430,26,13
1767940862012,1768002426870,1768073497231,26,13
1767945988230,1767985677557,1768078570555,26,13
1767951070183,1768002254653,1768083640855,26,13
1767956151169,1767995829105,1768088723639,26,13
1767961252599,1767982454726,1768093803329,26,13
1767966372381,1768030725310,1768098889057,26,13
1767971457547,1768035853502,1768103968951,26,13
1767976554137,1768035445933,1768109039517,26,13
1767981620155,1767996744968,1768114106400,26,13
1767986692031,1768045656355,1768119191566,26,13
