Sent,Received,Returned,Frames,Nodes
1766244822363,1766301018811,1766352047598,21,13
1766250001339,1766270510508,1766357162470,21,13
1766255161354,1766280737526,1766362399279,21,13
1766260266447,1766321489942,1766367683624,21,13
1766265334771,1766316768089,1766372746588,21,13
1766270403480,1766316729188,1766377807010,21,13
1766275457692,1766342198652,1766382947846,21,13
1766280521642,1766326848916,1766388034382,21,13
1766285583783,1766342176450,1766393183967,21,13
1766290647635,1766362449338,1766398271822,21,13
1766295713199,1766321641413,1766403452384,21,13
1766300776112,1766367524989,1766408664748,21,13
1766305898213,1766341974118,1766413793098,21,13
1766311021893,1766331843814,1766418986933,21,13
1766316289248,1766352195563,1766424030969,21,13
1766321454752,1766331738411,1766429136295,21,13
1766326555809,1766336806050,1766434243812,21,13
1766331624933,1766352137542,1766439324875,21,13
1766336743440,1766393175655,1766444414130,21,13
1766341848371,1766398332825,1766449494385,21,13
1766346929622,1766398335945,1766454650213,21,13
