Sent,Received,Returned,Frames,Nodes
1705890360714,1705895568418,1706019613961,25,3
1705895651426,1705900851889,1706024719051,25,3
1705900967437,1705906167222,1706029819681,25,3
1705906242715,1705916661770,1706034995512,25,3
1705911378290,1705921814169,1706040197650,25,3
1705916573733,1705926975902,1706045414523,25,3
1705921737585,1705932083832,1706050592966,25,3
1705926904285,1705932054486,1706055794574,25,3
1705932027416,1705937226651,1706061022511,25,3
1705937249759,1705942479474,1706066246752,25,3
1705942425597,1705952815466,1706071528367,25,3
1705947580476,1705957976112,1706076713634,25,3
1705952719107,1705963136285,1706081991086,25,3
1705957914945,1705963105272,1706087268305,25,3
1705963063299,1705973410503,1706092564815,25,3
1705968194539,1705973436842,1706097798079,25,3
1705973327639,1705978591211,1706103036281,25,3
1705978483926,1705988923574,1706108305273,25,3
1705983631119,1705988896582,1706113590915,25,3
1705988792645,1705994057803,1706118787676,25,3
1705993928958,1706004353681,1706123947827,25,3
1705999097406,1706009503504,1706129110892,25,3
1706004266020,1706014634289,1706134258538,25,3
1706009372415,1706019715605,1706139470652,25,3
1706014520500,1706019697930,1706144692600,25,3
