Sent,Received,Returned,Frames,Nodes
3569148725015,3569153871963,3569273231995,24,3
3569153849375,3569158965544,3569278453053,24,3
3569158974293,3569169255239,3569283715890,24,3
3569164120450,3569169294011,3569288893601,24,3
3569169280459,3569174458002,3569294167823,24,3
3569174435836,3569179548855,3569299308810,24,3
3569179535160,3569184701436,3569304482727,24,3
3569184682320,3569189823194,3569309614002,24,3
3569189802507,3569194963178,3569314756040,24,3
3569194947914,3569205335839,3569319900957,24,3
3569200114606,3569205353540,3569325031107,24,3
3569205313596,3569215676443,3569330192412,24,3
3569210505619,3569215702893,3569335358774,24,3
3569215636939,3569220890293,3569340531794,24,3
3569220853835,3569226163768,3569345688994,24,3
3569226127183,3569231389167,3569350854547,24,3
3569231356692,3569241767811,3569356007985,24,3
3569236538264,3569241739966,3569361139300,24,3
3569241707096,3569252189569,3569366254511,24,3
3569246959362,3569257335551,3569371401702,24,3
3569252252522,3569262701374,3569376559367,24,3
3569257434754,3569262778336,3569381722219,24,3
3569262668774,3569267971923,3569386951024,24,3
3569267936420,3569273138768,3569392110642,24,3
