Sent,Received,Returned,Frames,Nodes
3567861112658,3567866251082,3567953496766,18,3
3567866268728,3567871584690,3567958606380,18,3
3567871541282,3567881900265,3567963696391,18,3
3567876775777,3567881916030,3567968854792,18,3
3567881892036,3567892105338,3567973986892,18,3
3567886964172,3567897222381,3567979128487,18,3
3567892122373,3567897236916,3567984276809,18,3
3567897247143,3567902352372,3567989434249,18,3
3567902382479,3567907600648,3567994595514,18,3
3567907591962,3567917810614,3567999775495,18,3
3567912664199,3567917800833,3568004970750,18,3
3567917792639,3567922976428,3568010231726,18,3
3567922933260,3567933229765,3568015433651,18,3
3567928020621,3567938325350,3568020667485,18,3
3567933127586,3567938363859,3568025938324,18,3
3567938241518,3567943446189,3568031132950,18,3
3567943327081,3567953691442,3568036350067,18,3
3567948411267,3567953586275,3568041546354,18,3
