Sent,Received,Returned,Frames,Nodes
3619768665533,3619773754643,3619834841740,12,12
3619773743216,3619794200074,3619840188989,12,12
3619778829757,3619824796435,3619845588137,12,12
3619783933119,3619829942895,3619850926938,12,12
3619789003183,3619804395894,3619855994310,12,12
3619794080195,3619799161323,3619861083107,12,12
3619799151185,3619824823376,3619866523248,12,12
3619804282718,3619866429423,3619871585904,12,12
3619809372045,3619866319027,3619876794160,12,12
3619814658745,3619840272411,3619881916284,12,12
3619819730280,3619855982002,3619887211037,12,12
3619824808303,3619876893296,3619892280338,12,12
