Sent,Received,Returned,Frames,Nodes
3620399720129,3620410226872,3620476193293,15,12
3620404859001,3620453024341,3620481315702,15,12
3620409938957,3620473481898,3620486420313,15,12
3620415029038,3620473450987,3620491487059,15,12
3620420114224,3620430591175,3620496584335,15,12
3620425204980,3620452790920,3620501690359,15,12
3620430291424,3620457862278,3620506758757,15,12
3620435371810,3620478616700,3620511853986,15,12
3620440444820,3620498991535,3620516952940,15,12
3620445513360,3620488737529,3620522099859,15,12
3620450579296,3620509203709,3620527222345,15,12
3620455645981,3620504027745,3620532347721,15,12
3620460713810,3620509149830,3620537421544,15,12
3620465902815,3620504004875,3620542492646,15,12
3620470980232,3620529527721,3620547547294,15,12
