Sent,Received,Returned,Frames,Nodes
3700497099133,3700737423502,3700793330905,19,19
3700502216498,3700613588487,3700798437908,19,19
3700507338544,3700654669172,3700803610032,19,19
3700512440292,3700785596962,3700819445575,19,19
3700517558236,3700551756665,3700824529631,19,19
3700522674719,3700803577617,3700829607049,19,19
3700527784704,3700619382768,3700834686605,19,19
3700533004816,3700747511862,3700839764775,19,19
3700538070263,3700611745568,3700845943049,19,19
3700543136560,3700836458242,3700875267370,19,19
3700548204107,3700774736731,3700909231977,19,19
3700553273501,3700825672452,3700914367923,19,19
3700558335952,3700633600768,3700919446351,19,19
3700563407424,3700710993433,3700955461849,19,19
3700568477682,3700859497424,3700964135237,19,19
3700573543842,3700667460991,3700971481434,19,19
3700578615888,3700800078235,3700976557867,19,19
3700583691607,3700845889986,3700986279913,19,19
3700588762018,3700682646936,3700997861849,19,19
