Sent,Received,Returned,Frames,Nodes
2656046978375,2656098417611,2656170182083,12,13
2656052042264,2656112656964,2656175220641,12,13
2656057104362,2656117727847,2656180344007,12,13
2656062171502,2656170158273,2656185404382,12,13
2656067236792,2656136554057,2656190488292,12,13
2656072315889,2656190512029,2656195581732,12,13
2656077386914,2656159189193,2656200705317,12,13
2656082468536,2656169378792,2656205882986,12,13
2656087548626,2656151708454,2656210960688,12,13
2656092636510,2656195518894,2656216132400,12,13
2656097715504,2656128816898,2656221185115,12,13
2656102785402,2656177212058,2656226403242,12,13
