Sent,Received,Returned,Frames,Nodes
4569337274733,4569491218736,4569718777494,75,5
4569337230380,4569491006081,4569718790433,75,5
4569336502625,4569413642098,4569718814390,75,5
4569338503771,4569489582478,4569719577294,75,5
4569338622218,4569489871772,4569720367038,75,5
4569342322602,4569572226245,4569723880599,75,5
4569341586341,4569572187915,4569723890445,75,5
4569342343101,4569571011440,4569723900478,75,5
4569343591911,4569494661791,4569724668275,75,5
4569343687945,4569418166970,4569725443059,75,5
4569347411226,4569652600708,4569728983424,75,5
4569346667888,4569653521077,4569729073976,75,5
4569347415559,4569576088746,4569729138771,75,5
4569348699094,4569576360007,4569729745771,75,5
4569348759611,4569500092319,4569730530397,75,5
4569352508484,4569428917028,4569734079209,75,5
4569351764093,4569658621923,4569734147143,75,5
4569352516596,4569657671495,4569734203132,75,5
4569353806211,4569657698089,4569734821877,75,5
4569353847570,4569581314163,4569735613663,75,5
4569357628502,4569662787102,4569739172915,75,5
4569356852739,4569587432447,4569739280779,75,5
4569357586087,4569435242209,4569739292658,75,5
4569358883271,4569509937870,4569739904074,75,5
4569358917301,4569663666575,4569740725727,75,5
4569362721092,4569439079007,4569744256705,75,5
4569361973977,4569515314699,4569744349153,75,5
4569362686692,4569440315468,4569744356206,75,5
4569363963560,4569440486709,4569745008431,75,5
4569364039742,4569515301092,4569745802255,75,5
4569367834404,4569521446279,4569749378417,75,5
4569367086673,4569597586229,4569749427721,75,5
4569367758501,4569521586255,4569749437414,75,5
4569369068155,4569520125525,4569750087237,75,5
4569369103150,4569520368536,4569750877927,75,5
4569372905891,4569678015988,4569754470844,75,5
4569372171498,4569678931279,4569754518833,75,5
4569372829199,4569678026223,4569754633045,75,5
4569374150281,4569450688165,4569755162686,75,5
4569374181082,4569525468669,4569755986539,75,5
4569378008237,4569683104998,4569759563339,75,5
4569377281974,4569454340621,4569759601054,75,5
4569377954947,4569531713093,4569759723087,75,5
4569379271721,4569683119191,4569760233922,75,5
4569379280527,4569684000779,4569761068389,75,5
4569383107919,4569612839076,4569764658667,75,5
4569382395220,4569612830528,4569764672979,75,5
4569383056399,4569536777424,4569764794731,75,5
4569384369928,4569535427155,4569765340144,75,5
4569384378677,4569535733562,4569766180711,75,5
4569388178686,4569617916449,4569769755335,75,5
4569387502204,4569694194090,4569769776003,75,5
4569388127713,4569541846948,4569769858285,75,5
4569389488241,4569693315686,4569770437537,75,5
4569389495321,4569616867915,4569771278281,75,5
4569392612606,4569545779840,4569774866351,75,5
4569393272263,4569546816801,4569774878862,75,5
4569393234894,4569698449495,4569774929001,75,5
4569394607094,4569621973531,4569775540424,75,5
4569394614786,4569622002158,4569776389683,75,5
4569397724780,4569704323855,4569779957897,75,5
4569398354940,4569703514138,4569779966059,75,5
4569398391724,4569628086524,4569779980698,75,5
4569399689751,4569550692675,4569780615625,75,5
4569399682567,4569550956083,4569781470622,75,5
4569402836050,4569555919635,4569785063325,75,5
4569403477116,4569632179676,4569785076025,75,5
4569403486402,4569708574976,4569785117422,75,5
4569404762743,4569481082110,4569785724371,75,5
4569404802814,4569632226858,4569786580015,75,5
4569407983043,4569714502821,4569790149910,75,5
4569408595662,4569637265980,4569790172305,75,5
4569408554945,4569484792020,4569790218544,75,5
4569409856277,4569560852070,4569790830527,75,5
4569409867532,4569561104763,4569791654046,75,5
