Sent,Received,Returned,Frames,Nodes
4720703244647,4720950420928,4720979943272,54,18
4720703537672,4720842685272,4720979983619,54,18
4720703520857,4720827049185,4720980003548,54,18
4720703510102,4720811472691,4720980025121,54,18
4720703142916,4720965682198,4720980053519,54,18
4720703717860,4720796539974,4720980063734,54,18
4720704180465,4720887445373,4720980595328,54,18
4720703976532,4720903033834,4720980609522,54,18
4720704607654,4720735616781,4720980669989,54,18
4720704266879,4720950156881,4720980681973,54,18
4720704437391,4720965370948,4720980698223,54,18
4720704800862,4720872038491,4720980711745,54,18
4720705697343,4720780190068,4720980948069,54,18
4720705007624,4720888364533,4720980994689,54,18
4720705413075,4720965701576,4720981000942,54,18
4720705238600,4720780298769,4720981047652,54,18
4720705581472,4720810703102,4720981053047,54,18
4720705175183,4720766695654,4720981068453,54,18
4720708396242,4720940301399,4720985072779,54,18
4720708671196,4720954559194,4720985086470,54,18
4720708652366,4720878543970,4720985120557,54,18
4720708302550,4720769981644,4720985130603,54,18
4720708805046,4720969804970,4720985139454,54,18
4720708701896,4720878696516,4720985153813,54,18
4720709324311,4720954631374,4720985675622,54,18
4720709129746,4720969898973,4720985724483,54,18
4720709578555,4720756061760,4720985770545,54,18
4720709965281,4720924482243,4720985781640,54,18
4720709732471,4720756344862,4720985797700,54,18
4720709358791,4720832699389,4720985810510,54,18
4720710807747,4720723766594,4720986019535,54,18
4720710536559,4720770122203,4720986082403,54,18
4720710686837,4720924814149,4720986092795,54,18
4720710126514,4720908963402,4720986117460,54,18
4720710345517,4720908792195,4720986131854,54,18
4720710323662,4720741118811,4720986144582,54,18
4720713536516,4720852172945,4720990203973,54,18
4720713755258,4720852904896,4720990220100,54,18
4720713890606,4720775916045,4720990238892,54,18
4720713805747,4720729050934,4720990350477,54,18
4720713761838,4720959644188,4720990414649,54,18
4720713472824,4720945383132,4720990465570,54,18
4720714438891,4720745373582,4720990746100,54,18
4720714304320,4720913312305,4720990823712,54,18
4720714728549,4720913277690,4720990846542,54,18
4720714514740,4720745448134,4720990892483,54,18
4720715127447,4720730484865,4720990905686,54,18
4720714822236,4720929528591,4720990945579,54,18
4720715891889,4720898694144,4720991090187,54,18
4720715696316,4720914188640,4720991154060,54,18
4720715766012,4720852245194,4720991216080,54,18
4720715532001,4720790263212,4720991226867,54,18
4720715218049,4720882489891,4720991237132,54,18
4720715505346,4720976002137,4720991262408,54,18
