Sent,Received,Returned,Frames,Nodes
4557129631454,4557162780921,4557226169120,18,3
4557129474154,4557194672777,4557226456142,18,3
4557129388736,4557162872459,4557226756945,18,3
4557135070719,4557168091474,4557231640075,18,3
4557135007353,4557167775212,4557231945387,18,3
4557134810919,4557199794644,4557232121043,18,3
4557140538961,4557205252123,4557237104070,18,3
4557140389480,4557173110194,4557237298194,18,3
4557140689210,4557205099303,4557237424861,18,3
4557146277738,4557178631103,4557242540108,18,3
4557145861735,4557210613727,4557242794541,18,3
4557146431969,4557210407401,4557242987650,18,3
4557151903102,4557183976989,4557248149162,18,3
4557151817041,4557216076863,4557248466195,18,3
4557151975474,4557184147927,4557248585924,18,3
4557157198577,4557189299195,4557253706299,18,3
4557157395493,4557189163485,4557253852470,18,3
4557157450505,4557189383834,4557254031789,18,3
