Sent,Received,Returned,Frames,Nodes
8829198795007,8829224308496,8829304731890,20,8
8829207237544,8829237810791,8829309826900,20,8
8829212316944,8829232663091,8829314923840,20,8
8829217380487,8829242937258,8829320005249,20,8
8829222448504,8829242972291,8829325203425,20,8
8829227512153,8829242896468,8829330379295,20,8
8829232635503,8829248003886,8829335519390,20,8
8829237708215,8829248100649,8829340748467,20,8
8829242886998,8829258499920,8829345969499,20,8
8829247997306,8829268970904,8829351089501,20,8
8829253233820,8829284259199,8829356279552,20,8
8829258475652,8829269042759,8829361600214,20,8
8829263717897,8829274115014,8829366765444,20,8
8829268958891,8829284322280,8829371904789,20,8
8829274074120,8829294552582,8829377082774,20,8
8829279160010,8829304855863,8829382180236,20,8
8829284273704,8829289363946,8829387294853,20,8
8829289374073,8829325267588,8829392429757,20,8
8829294530897,8829330341525,8829397652510,20,8
8829299609400,8829304772091,8829402756460,20,8
