Sent,Received,Returned,Frames,Nodes
8799445399493,8799450556319,8799575921170,25,2
8799450511033,8799455748018,8799581230416,25,2
8799455709698,8799460895094,8799586499033,25,2
8799460872541,8799466002373,8799591726213,25,2
8799466056909,8799471277611,8799596935207,25,2
8799471248872,8799476503260,8799602132341,25,2
8799476454715,8799481624809,8799607344222,25,2
8799481576830,8799486800768,8799612563443,25,2
8799486767732,8799492005139,8799617919198,25,2
8799491964565,8799497128025,8799623103885,25,2
8799497107375,8799502345684,8799628309819,25,2
8799502322810,8799507568325,8799633512643,25,2
8799507606944,8799512904413,8799638697645,25,2
8799512822835,8799518068880,8799643881611,25,2
8799518037898,8799523325902,8799649091581,25,2
8799523370274,8799528733734,8799654307241,25,2
8799528634405,8799533940595,8799659543622,25,2
8799533875961,8799539158779,8799664754649,25,2
8799539111708,8799544391226,8799670171089,25,2
8799544422580,8799549711169,8799675394640,25,2
8799549646285,8799554987797,8799680670093,25,2
8799555076057,8799560351838,8799685908961,25,2
8799560293115,8799565607512,8799691176456,25,2
8799565540231,8799570810258,8799696400593,25,2
8799570723197,8799576012894,8799701709497,25,2
