Sent,Received,Returned,Frames,Nodes
4596753130147,4596876787044,4597030072618,54,9
4596753080424,4596876804071,4597030086477,54,9
4596752952414,4596783775131,4597030094968,54,9
4596753295095,4596968604302,4597030141759,54,9
4596753416926,4596815173456,4597030150164,54,9
4596752791577,4596906715388,4597030222306,54,9
4596753699021,4596937733820,4597030327588,54,9
4596753898085,4596937667633,4597030423248,54,9
4596753610957,4596999295216,4597030441860,54,9
4596758231036,4596881960142,4597035152708,54,9
4596758056261,4596880909960,4597035172119,54,9
4596758212253,4596881942169,4597035189952,54,9
4596758388398,4596820252399,4597035209759,54,9
4596758521860,4596851004221,4597035284675,54,9
4596757920458,4596974484470,4597035290458,54,9
4596758805445,4596849811839,4597035390102,54,9
4596758723314,4596911986415,4597035502592,54,9
4596759040140,4596974441798,4597035527333,54,9
4596763312431,4596978791445,4597040226969,54,9
4596763370475,4596948808487,4597040302055,54,9
4596763460531,4596794037115,4597040310699,54,9
4596763147533,4596824140040,4597040321793,54,9
4596763610345,4596948043502,4597040347342,54,9
4596763029490,4596917044989,4597040354875,54,9
4596763899850,4597010139167,4597040456260,54,9
4596763851135,4596885960956,4597040564860,54,9
4596764163432,4596917030731,4597040587200,54,9
4596768384080,4596983861495,4597045387277,54,9
4596768484321,4597014803412,4597045396104,54,9
4596768697897,4597014782294,4597045418819,54,9
4596768526241,4596922271084,4597045438318,54,9
4596768233865,4596891165671,4597045441754,54,9
4596768119817,4596954014302,4597045460617,54,9
4596768977712,4596983803119,4597045516399,54,9
4596768968933,4596922340729,4597045627589,54,9
4596769280982,4596829201981,4597045646063,54,9
4596773451068,4596928403715,4597050593120,54,9
4596773212192,4596834575103,4597050598986,54,9
4596773621019,4596835605660,4597050617248,54,9
4596773321380,4596865459430,4597050636204,54,9
4596773598311,4596897458397,4597050641351,54,9
4596774096350,4597020309120,4597050652093,54,9
4596773774081,4596958401952,4597050665312,54,9
4596774086726,4596865448701,4597050685980,54,9
4596774391400,4596927524629,4597050704483,54,9
4596778515949,4597024877188,4597055669335,54,9
4596778300153,4596839629826,4597055677362,54,9
4596778716948,4596809288074,4597055701793,54,9
4596778395668,4596809214377,4597055710521,54,9
4596779217451,4596809957751,4597055719023,54,9
4596778697846,4596870606421,4597055746458,54,9
4596779497340,4596963482219,4597055774685,54,9
4596778843253,4596963496427,4597055796275,54,9
4596779208067,4596963519955,4597055841081,54,9
