Sent,Received,Returned,Frames,Nodes
4579444854674,4579553648773,4579623264256,35,7
4579445240391,4579600001178,4579623294393,35,7
4579445043805,4579470936745,4579625493932,35,7
4579450564116,4579508033743,4579628363306,35,7
4579450455818,4579558747911,4579628370800,35,7
4579451700422,4579549145256,4579630079990,35,7
4579450613776,4579476002166,4579630605526,35,7
4579450581471,4579582827695,4579630642184,35,7
4579453000108,4579498431099,4579630661508,35,7
4579455542880,4579589992133,4579633488414,35,7
4579455683214,4579539083308,4579633529228,35,7
4579455867949,4579529175292,4579633606637,35,7
4579457121753,4579577486332,4579635175375,35,7
4579457817900,4579538442411,4579635677587,35,7
4579457839971,4579587913233,4579635690127,35,7
4579458166298,4579475845481,4579635728736,35,7
4579460626219,4579595089523,4579638556151,35,7
4579460796946,4579544148566,4579638599395,35,7
4579460962779,4579552045026,4579638670081,35,7
4579462277805,4579531746756,4579640277784,35,7
4579462902808,4579595047562,4579640788401,35,7
4579463245406,4579531815047,4579640804835,35,7
4579462915044,4579592971199,4579640812544,35,7
4579465703477,4579574009116,4579643646947,35,7
4579465869051,4579501584674,4579643656006,35,7
4579466063676,4579539322088,4579643733361,35,7
4579467390501,4579493399581,4579645382816,35,7
4579467979946,4579574732759,4579645890752,35,7
4579467988644,4579598059021,4579645910216,35,7
4579468317884,4579536878868,4579645917874,35,7
4579471130736,4579544381316,4579648798315,35,7
4579472460370,4579628540463,4579650490374,35,7
4579473391537,4579599499997,4579651011738,35,7
4579473058965,4579603143182,4579651043304,35,7
4579476197009,4579567307555,4579653892654,35,7
