Sent,Received,Returned,Frames,Nodes
19223507771990,19223632838154,19223760779523,20,20
19223512955196,19223626828129,19223799834831,20,20
19223518105488,19223743476328,19223810406350,20,20
19223523246800,19223794986106,19223815530461,20,20
19223528393809,19223726030214,19223820641823,20,20
19223533551523,19223595881495,19223825755688,20,20
19223538703113,19223706271629,19223830858971,20,20
19223543847261,19223600963247,19223836254263,20,20
19223548999591,19223800116872,19223843605338,20,20
19223554150855,19223726738679,19223848758236,20,20
19223559291549,19223846035143,19223857410850,20,20
19223564438552,19223736975170,19223862522279,20,20
19223569581215,19223862426417,19223867603088,20,20
19223574748802,19223800064220,19223885304914,20,20
19223579902373,19223719651092,19223890461214,20,20
19223585056781,19223763967494,19223895559649,20,20
19223590234525,19223696839810,19223901095062,20,20
19223595423281,19223652310205,19223910516622,20,20
19223600633131,19223657449084,19223915755879,20,20
19223605807893,19223799467964,19223920828810,20,20
