Sent,Received,Returned,Frames,Nodes
4591315294099,4591458470250,4591889426502,112,8
4591314875665,4591817834677,4591889436438,112,8
4591315047264,4591458560454,4591889499068,112,8
4591315188842,4591386515849,4591889536070,112,8
4591314484737,4591386266262,4591889563575,112,8
4591314674007,4591458547617,4591889593534,112,8
4591314428884,4591674139871,4591889616567,112,8
4591314991838,4591745805254,4591889640140,112,8
4591320370414,4591535351851,4591894556179,112,8
4591319966397,4591391513128,4591894569238,112,8
4591320127005,4591679192275,4591894596600,112,8
4591320303760,4591823188331,4591894641918,112,8
4591319599566,4591679329513,4591894657253,112,8
4591319785675,4591750922435,4591894685221,112,8
4591319533376,4591607035612,4591894704679,112,8
4591320074174,4591607308469,4591894720587,112,8
4591325443812,4591540444563,4591899596349,112,8
4591325048208,4591756195855,4591899653896,112,8
4591325168354,4591828138269,4591899680110,112,8
4591325381219,4591468729271,4591899727148,112,8
4591324694904,4591684410068,4591899736032,112,8
4591324652133,4591612241580,4591899762263,112,8
4591325162218,4591828102105,4591899945797,112,8
4591324872748,4591756056125,4591899976631,112,8
4591330508840,4591761141523,4591904684421,112,8
4591330117301,4591833366365,4591904724503,112,8
4591330242548,4591689425647,4591904766432,112,8
4591329801809,4591402119239,4591904812220,112,8
4591330452073,4591617545251,4591904901753,112,8
4591329739992,4591833231367,4591904966516,112,8
4591330234857,4591402180995,4591905036742,112,8
4591329952435,4591833215081,4591905074165,112,8
4591335607559,4591550586116,4591909819173,112,8
4591335183761,4591407313946,4591909830015,112,8
4591335312854,4591694612407,4591909851126,112,8
4591334909151,4591479007740,4591909881501,112,8
4591335515966,4591550560484,4591909981552,112,8
4591334814978,4591550589515,4591910048272,112,8
4591335308831,4591407348501,4591910115620,112,8
4591335021132,4591407305948,4591910159035,112,8
4591340670677,4591555662441,4591914919528,112,8
4591340286252,4591627742646,4591914955007,112,8
4591340002400,4591555686724,4591914979302,112,8
4591340407168,4591627718126,4591914993559,112,8
4591340580257,4591412427627,4591915055711,112,8
4591339913723,4591555678999,4591915118427,112,8
4591340419309,4591627807431,4591915191338,112,8
4591340085304,4591771371955,4591915255282,112,8
4591345731391,4591632984229,4591920016637,112,8
4591345111971,4591417641956,4591920074286,112,8
4591345374655,4591489218475,4591920143712,112,8
4591345510747,4591776789394,4591920164007,112,8
4591345666736,4591776581424,4591920181125,112,8
4591345014549,4591417752251,4591920199945,112,8
4591345518923,4591704785147,4591920267704,112,8
4591345138254,4591776550268,4591920308842,112,8
4591350792536,4591781723893,4591925151834,112,8
4591350471572,4591781740002,4591925248991,112,8
4591350609522,4591853779254,4591925267799,112,8
4591350210287,4591565940935,4591925339989,112,8
4591350604147,4591709991504,4591925347111,112,8
4591350116923,4591494265133,4591925372958,112,8
4591350753701,4591781673855,4591925387162,112,8
4591350203404,4591422768866,4591925396022,112,8
4591355853358,4591499385870,4591930236107,112,8
4591355570902,4591786883495,4591930331471,112,8
4591355662681,4591786978224,4591930385160,112,8
4591355656392,4591499375837,4591930435377,112,8
4591355264728,4591570958198,4591930479554,112,8
4591355838761,4591427819859,4591930488317,112,8
4591355308247,4591786997562,4591930506722,112,8
4591355185406,4591427868271,4591930519974,112,8
4591360933488,4591504491372,4591935404665,112,8
4591360637389,4591720074844,4591935421249,112,8
4591360753803,4591648381550,4591935469088,112,8
4591360759114,4591720185262,4591935506339,112,8
4591360927551,4591648352672,4591935569785,112,8
4591360288222,4591648232764,4591935600829,112,8
4591360408615,4591863904800,4591935614024,112,8
4591360327900,4591504583319,4591935650092,112,8
4591366026024,4591653517150,4591940561921,112,8
4591365853588,4591653592038,4591940578588,112,8
4591365847676,4591438140424,4591940603598,112,8
4591365734343,4591653449281,4591940635853,112,8
4591366015782,4591509599971,4591940656498,112,8
4591365353381,4591438051665,4591940712720,112,8
4591365506132,4591869134168,4591940717782,112,8
4591365391464,4591797134615,4591940738498,112,8
4591370940129,4591586360364,4591945709366,112,8
4591371087569,4591514754029,4591945763578,112,8
4591371093545,4591730447453,4591945781218,112,8
4591370797988,4591514727812,4591945802647,112,8
4591370689711,4591658732196,4591945824230,112,8
4591370946485,4591730388790,4591945840742,112,8
4591370683405,4591514810588,4591945865075,112,8
4591370625071,4591443183187,4591945905361,112,8
4591376161560,4591807400306,4591950961454,112,8
4591375783200,4591448253559,4591950984121,112,8
4591376158882,4591448229494,4591950996840,112,8
4591376014071,4591519877301,4591951170678,112,8
4591375704216,4591663669751,4591951195602,112,8
4591376010606,4591448299097,4591951228516,112,8
4591375861045,4591807525048,4591951272197,112,8
4591375772671,4591519887172,4591951299713,112,8
4591380981676,4591812804112,4591956181729,112,8
4591381354982,4591525179624,4591956249040,112,8
4591381086780,4591740680938,4591956276534,112,8
4591381077675,4591596856357,4591956356858,112,8
4591380985273,4591812734242,4591956429485,112,8
4591380951186,4591812599914,4591956448243,112,8
4591380991320,4591596618783,4591956512240,112,8
4591381360786,4591669003134,4591956577341,112,8
