Sent,Received,Returned,Frames,Nodes
8813079177332,8813084408932,8813177110872,19,5
8813084368579,8813099825271,8813182222753,19,5
8813089467426,8813099816861,8813187346752,19,5
8813094588375,8813115393818,8813192487473,19,5
8813099878406,8813120581221,8813197622880,19,5
8813105022642,8813125835876,8813202797816,19,5
8813110314219,8813115574311,8813207932050,19,5
8813115461885,8813136203264,8813213108095,19,5
8813120612771,8813130974284,8813218278282,19,5
8813125791138,8813136092756,8813223460933,19,5
8813130917372,8813146526150,8813228627058,19,5
8813136064919,8813146409788,8813233790092,19,5
8813141225679,8813146389000,8813238903200,19,5
8813146350879,8813167054176,8813243998377,19,5
8813151511897,8813156773965,8813249142908,19,5
8813156644864,8813172125764,8813254275633,19,5
8813161795425,8813177222520,8813259415422,19,5
8813166889540,8813177199779,8813264524495,19,5
8813172018484,8813177215843,8813269645446,19,5
