Sent,Received,Returned,Frames,Nodes
4642608340698,4642884317153,4643007192154,78,13
4642608608496,4642915102142,4643007324425,78,13
4642607372657,4642884234095,4643007344019,78,13
4642607626733,4642976337833,4643007386699,78,13
4642608917181,4642822852999,4643007448573,78,13
4642608395261,4642731732999,4643007477016,78,13
4642608784846,4642791871360,4643007668699,78,13
4642608313565,4642791955578,4643007710972,78,13
4642607803422,4642884345579,4643007737700,78,13
4642607239943,4642884298672,4643007763157,78,13
4642607469033,4642945613926,4643007864046,78,13
4642607936508,4642945809087,4643007966233,78,13
4642609074560,4642668701873,4643009259136,78,13
4642613727679,4642706266214,4643012459940,78,13
4642612727987,4642858791370,4643012575952,78,13
4642614075446,4642644913206,4643012604604,78,13
4642613555317,4642889632051,4643012747920,78,13
4642612950807,4642889398758,4643012864942,78,13
4642613428159,4642767671902,4643012890318,78,13
4642612523385,4642920069129,4643012934737,78,13
4642613514717,4642674739154,4643012988824,78,13
4642613880887,4642735054518,4643013050527,78,13
4642613038340,4642889468329,4643013078847,78,13
4642612554553,4642858879508,4643013217374,78,13
4642612391324,4642643254205,4643013264932,78,13
4642614219520,4642796928531,4643014426246,78,13
4642618877896,4642649522719,4643017659104,78,13
4642617850601,4642925373565,4643017743122,78,13
4642619162241,4642955791834,4643017780447,78,13
4642618672654,4642649482286,4643017834792,78,13
4642618551632,4642741140951,4643017988198,78,13
4642618100268,4642865608335,4643018057027,78,13
4642618708248,4642679808354,4643018123409,78,13
4642618970698,4642740173086,4643018168213,78,13
4642617685910,4642771412563,4643018264360,78,13
4642618131367,4642802159750,4643018329966,78,13
4642617630808,4642833243113,4643018414804,78,13
4642617554618,4642833311870,4643018453537,78,13
4642619321465,4642678950934,4643019564757,78,13
4642623956132,4642960777846,4643022794985,78,13
4642624247410,4642868902001,4643022889278,78,13
4642623812366,4642776206940,4643022935147,78,13
4642622971381,4642960782561,4643022951792,78,13
4642623638995,4642778018746,4643023080320,78,13
4642623205430,4642991835176,4643023144676,78,13
4642623838153,4642746197012,4643023293765,78,13
4642624045108,4642685797314,4643023344208,78,13
4642622784933,4642930211523,4643023399073,78,13
4642623221017,4642930467929,4643023424726,78,13
4642622705446,4642960852814,4643023505294,78,13
4642622665200,4642653458295,4643023546426,78,13
4642624474200,4642960823966,4643024711081,78,13
4642629031657,4642659706140,4643027936600,78,13
4642628958260,4642720860330,4643028029091,78,13
4642628139201,4642843625009,4643028068133,78,13
4642629325232,4642750350210,4643028106522,78,13
4642628769536,4642966095538,4643028174873,78,13
4642628288776,4642843565959,4643028229332,78,13
4642628934183,4642689988377,4643028408129,78,13
4642629118260,4642690941430,4643028446671,78,13
4642627889557,4642689196709,4643028524024,78,13
4642628312631,4642720503781,4643028580137,78,13
4642627815310,4642843508313,4643028632545,78,13
4642627773965,4642935462007,4643028649476,78,13
4642629583379,4642781345064,4643029885166,78,13
4642634183713,4642971098680,4643033096349,78,13
4642634440456,4642940554440,4643033164751,78,13
4642634070183,4642910076550,4643033241363,78,13
4642633366394,4643002155308,4643033313354,78,13
4642633861296,4642848762158,4643033346007,78,13
4642633242483,4642755994251,4643033403200,78,13
4642634208848,4642755537522,4643033540175,78,13
4642634022279,4642725605330,4643033612560,78,13
4642633403340,4642695074086,4643033682606,78,13
4642632941580,4642725375178,4643033743834,78,13
4642633021434,4642879186932,4643033851005,78,13
4642632918591,4642910121333,4643033899652,78,13
4642634680775,4642971335363,4643035047471,78,13
