Sent,Received,Returned,Frames,Nodes
19163838848768,19164032833351,19164077661122,12,20
19163844025556,19163955648095,19164086235803,12,20
19163849164178,19163960795890,19164116021540,12,20
19163854311879,19163958747591,19164122051543,12,20
19163859487488,19164114969572,19164127205204,12,20
19163864637021,19164017824299,19164132368725,12,20
19163869778568,19164064784475,19164207839003,12,20
19163874919495,19163932123315,19164215988456,12,20
19163880102818,19164198943275,19164224801866,12,20
19163885288693,19164215897077,19164229970377,12,20
19163890455271,19164147712596,19164235138475,12,20
19163895588595,19163990659225,19164279647085,12,20
