Sent,Received,Returned,Frames,Nodes
4570832538827,4571202656057,4571295369054,90,5
4570832361725,4570925361050,4571295660399,90,5
4570832196262,4570925485769,4571295751844,90,5
4570832677449,4571110245716,4571295836404,90,5
4570832382291,4571017586846,4571295897722,90,5
4570837471907,4570930489999,4571300842036,90,5
4570837647630,4571022602423,4571300866520,90,5
4570837336250,4571115461617,4571300939467,90,5
4570837834118,4571022539722,4571301030283,90,5
4570837482782,4570930469614,4571301126819,90,5
4570842745747,4571027684564,4571306108672,90,5
4570842539753,4570935674578,4571306142339,90,5
4570842624831,4571120808569,4571306373995,90,5
4570842990811,4570935651408,4571306414829,90,5
4570842611866,4571120703803,4571306458945,90,5
4570847839791,4571125896040,4571311332052,90,5
4570847712430,4571125739501,4571311516116,90,5
4570847799792,4571125916991,4571311553559,90,5
4570848145705,4571032736788,4571311624049,90,5
4570847771823,4571125853476,4571311675122,90,5
4570852954727,4571037869054,4571316524581,90,5
4570852882409,4571130840676,4571316695094,90,5
4570852992991,4571223078564,4571316768437,90,5
4570852965809,4571223047719,4571316810022,90,5
4570853304514,4571223018597,4571316845313,90,5
4570858166183,4571228171551,4571321738655,90,5
4570858032666,4571228210713,4571321824979,90,5
4570858128242,4571136161450,4571321902272,90,5
4570858112956,4571228165955,4571321957611,90,5
4570858438418,4570950937465,4571321977385,90,5
4570863302993,4571233378604,4571326910321,90,5
4570863173197,4571233319757,4571326956145,90,5
4570863296142,4570956000590,4571327083017,90,5
4570863540264,4571141188314,4571327120287,90,5
4570863241540,4570956012161,4571327147432,90,5
4570868483963,4571146439722,4571332101610,90,5
4570868309253,4571053342031,4571332178917,90,5
4570868674690,4570961180764,4571332287616,90,5
4570868377918,4570961218495,4571332461092,90,5
4570868449354,4571146385300,4571332514441,90,5
4570873598161,4570966486515,4571337308945,90,5
4570873468696,4571243565832,4571337381641,90,5
4570873839364,4571058456353,4571337521039,90,5
4570873523614,4571151445737,4571337609347,90,5
4570873632536,4571058481107,4571337637911,90,5
4570878777203,4571063623398,4571342498687,90,5
4570878716574,4571156513179,4571342554487,90,5
4570878931959,4571248648195,4571342644780,90,5
4570878748826,4571063566206,4571342714564,90,5
4570878819024,4571248665995,4571342744555,90,5
4570884053566,4571161752423,4571347717087,90,5
4570883963791,4570976590605,4571347763143,90,5
4570884024596,4570976735736,4571347794393,90,5
4570884010483,4571253799075,4571347853907,90,5
4570883978099,4570976762368,4571347874152,90,5
4570889205949,4570981875046,4571352931866,90,5
4570889266547,4571074004695,4571353058913,90,5
4570889232909,4571073944249,4571353152896,90,5
4570889393220,4571073881180,4571353171577,90,5
4570889168916,4571259001387,4571353192904,90,5
4570894472692,4571171983943,4571358185066,90,5
4570894508791,4570986972187,4571358296662,90,5
4570894436718,4570986942277,4571358359357,90,5
4570894417123,4570986868543,4571358393508,90,5
4570894540784,4571264235652,4571358415993,90,5
4570899708685,4571177084728,4571363327392,90,5
4570899686812,4571176960415,4571363399663,90,5
4570899673580,4571269422199,4571363514591,90,5
4570899635069,4571084322134,4571363561111,90,5
4570899643345,4571177068371,4571363590690,90,5
4570904918263,4571274469236,4571368426966,90,5
4570905030307,4571274512929,4571368533194,90,5
4570904999724,4571274587916,4571368659701,90,5
4570904842971,4571182083596,4571368693589,90,5
4570904813731,4571089706946,4571368705107,90,5
4570910053706,4571279691650,4571373524279,90,5
4570910139244,4571187232084,4571373626710,90,5
4570910116920,4571279710838,4571373763599,90,5
4570910030809,4571187255976,4571373802898,90,5
4570909964273,4571279925081,4571373818313,90,5
4570915152242,4571099993544,4571378636493,90,5
4570915253257,4571099870581,4571378751079,90,5
4570915220038,4571192446971,4571378896547,90,5
4570915130586,4571192409826,4571378961269,90,5
4570915175642,4571285073045,4571379016404,90,5
4570920262356,4571197516528,4571383733206,90,5
4570920389977,4571012466417,4571383872372,90,5
4570920313748,4571105075790,4571384037377,90,5
4570920251856,4571012467355,4571384068448,90,5
4570920291061,4571012384379,4571384156291,90,5
